list-d-s,8,2,1,48,360671,7513
list-dl-s,2,16,1,96,325312,3388
list-d-s,2,32,1,192,248627,1294
list-il-s,4,32,1,384,1703266,4435
list-dl-s,16,32,1,1536,89089581,58001
list-il-s,8,16,1,384,1439259,3748
list-i-s,2,32,1,192,275547,1435
list-dl-s,16,1,1,48,590961,12311
list-none-m,1,1000,1,3000,4366573,1455
list-none-m,2,1000,1,6000,24735398,4122
list-none-m,4,1000,1,12000,98473651,8206
list-none-m,8,1000,1,24000,388713905,16196
list-none-m,12,1000,1,36000,1166821277,32411
list-none-m,16,1000,1,48000,2183912291,45498
list-none-m,24,1000,1,72000,4167800934,57886
list-none-s,1,1000,1,3000,4173204,1391
list-none-s,2,1000,1,6000,26110124,4351
list-none-s,4,1000,1,12000,271802081,22650
list-none-s,8,1000,1,24000,1357213860,56550
list-none-s,12,1000,1,36000,2968641636,82462
list-none-s,16,1000,1,48000,14439518501,300823
list-none-s,24,1000,1,72000,63230093610,878195
list-none-none,1,10,1,30,227509,7583
list-none-none,1,100,1,300,262601,875
list-none-none,1,1000,1,3000,4170081,1390
list-none-none,1,10000,1,30000,779111730,25970
list-none-none,1,20000,1,60000,4018018367,66966
list-none-none,2,1,1,6,273084,45514
list-none-none,2,10,1,60,265212,4420
list-none-none,2,100,1,600,610769,1017
list-none-none,2,1000,1,6000,23992674,3998
list-none-none,4,1,1,12,281750,23479
list-none-none,4,10,1,120,305743,2547
list-none-none,4,100,1,1200,1098539,915
list-none-none,4,1000,1,12000,33127441,2760
list-none-none,8,1,1,24,435070,18127
list-none-none,8,10,1,240,437786,1824
list-none-none,12,1,1,36,541585,15044
list-none-none,12,10,1,360,617436,1715
list-i-none,1,100,1,300,365595,1218
list-il-none,1,100,1,300,1890352,6301
list-idl-none,1,100,1,300,1883689,6278
list-il-none,1,100,1,300,1826342,6087
list-dl-none,2,8,1,48,298315,6214
list-l-none,8,1,1,24,442712,18446
list-l-none,8,32,1,768,2012676,2620
list-il-none,2,4,1,24,254239,10593
list-il-none,8,1,1,24,389943,16247
list-d-none,8,32,1,768,450473,586
list-i-none,2,16,1,96,270402,2816
list-i-none,8,1,1,24,428019,17834
list-i-none,12,1,1,36,531557,14765
list-il-m,12,32,1,1152,16257955,14112
list-d-s,12,32,1,1152,2548413,2212
list-dl-m,2,32,1,192,770375,4012
list-dl-m,12,16,1,576,4143854,7194
list-d-m,4,2,1,24,283388,11807
list-dl-m,2,16,1,96,346931,3613
list-i-m,4,32,1,384,767624,1999
list-il-m,4,32,1,384,1937921,5046
list-i-m,8,32,1,768,1281174,1668
list-il-m,8,16,1,384,2288057,5958
list-i-m,4,32,1,384,729617,1900
list-il-m,8,1,1,24,398898,16620
list-il-s,8,1,1,24,415255,17302
list-dl-s,2,32,1,192,926904,4827
list-dl-s,12,16,1,576,4056474,7042
list-d-s,8,2,1,48,430833,8975
list-dl-s,2,16,1,96,279527,2911
